order_id,order_time,user_id,product_id,channel,province,city,quantity,unit_price,discount_amount,pay_amount,order_status,pay_type
SO20260601000583,2026/06/01 19:04,U000800,P00047,APP商城,河南省,南阳市,1,208.13,0.00,208.13,已支付,支付宝
SO20260601000583,2026-06-01 19:04:42,U000800,P00012,APP商城,河南省,南阳市,1,603.30,0.00,603.30,已支付,支付宝
SO20260601000583,2026-06-01 19:04:42,U000800,P00031,APP商城,河南省,南阳市,3,3270.97,1464.46,8348.45,已支付,支付宝
SO20260601000584,2026-06-01 16:13:35,U037135,P00115,微信小程序,浙江省,金华市,2,27.86,0.00,55.72,已完成,银行卡
SO20260601000584,2026-06-01 16:13:35,U037135,P00063,微信小程序,浙江省,金华市,1,672.56,131.38,541.18,已完成,银行卡
SO20260601000584,2026-06-01 16:13:35,U037135,P00161,微信小程序,浙江省,金华市,1,336.98,80.85,256.13,已完成,银行卡
SO20260601000585,2026-06-01 17:56:23,U037461,P00066,微信小程序,上海市,上海市,2,446.21,78.62,813.80,已完成,花呗
SO20260601000585,2026-06-01 17:56:23,U037461,P00010,微信小程序,上海市,上海市,1,5640.36,0.00,5640.36,已完成,花呗
SO20260601000585,2026-06-01 17:56:23,U037461,P00056,微信小程序,上海市,上海市,2,4652.05,0.00,9304.10,已完成,花呗
SO20260601000586,2026/06/01 10:51,U043371,P00120,天猫旗舰店,福建省,厦门市,1,455.90,0.00,455.90,已完成,微信支付
SO20260601000586,2026-06-01 10:51:58,U043371,P00105,天猫旗舰店,福建省,厦门市,1,221.04,26.95,194.09,已完成,微信支付
SO20260601000587,2026-06-01 14:00:52,U053060,P00160,微信小程序,浙江省,温州市,1,65.80,0.00,65.80,已完成,支付宝
SO20260601000588,2026/06/01 11:00,U016308,P00105,微信小程序,上海市,上海市,1,663.33,0.00,663.33,待付款,支付宝
SO20260601000588,2026-06-01 11:00:00,U016308,P00069,微信小程序,上海市,上海市,1,133.07,22.34,110.73,待付款,支付宝
SO20260601000589,2026/06/01 17:57,U016409,P00004,天猫旗舰店,江苏省,苏州市,3,8472.07,0.00,25416.21,已完成,支付宝
SO20260601000589,2026-06-01 17:57:54,U016409,P00079,天猫旗舰店,江苏省,苏州市,1,1283.09,0.00,1283.09,已完成,支付宝
SO20260601000589,2026-06-01 17:57:54,U016409,P00005,天猫旗舰店,江苏省,苏州市,3,719.73,517.72,1641.47,已完成,支付宝
SO20260601000590,2026-06-01 07:34:34,U042757,P00171,微信小程序,河南省,新乡市,1,1125.85,242.03,883.82,已完成,微信支付
SO20260601000591,2026-06-01 17:19:01,U026355,P00165,PC商城,广东省,珠海市,1,8479.71,0.00,8479.71,已完成,银行卡
SO20260601000591,2026-06-01 17:19:01,U026355,P00037,PC商城,广东省,珠海市,2,391.25,0.00,782.50,已完成,银行卡
SO20260601000592,2026-06-01 11:16:45,U016835,P00161,APP商城,四川省,绵阳市,1,2621.15,228.24,2392.91,已完成,货到付款
SO20260601000593,2026-06-01 22:04:34,U001373,P00089,天猫旗舰店,广东省,东莞市,1,2126.31,359.98,1766.33,已完成,微信支付
SO20260601000593,2026-06-01 22:04:34,U001373,P00137,天猫旗舰店,广东省,东莞市,1,6265.25,0.00,6265.25,已完成,微信支付
SO20260601000593,2026-06-01 22:04:34,U001373,P00015,天猫旗舰店,广东省,东莞市,1,3822.29,604.36,3217.93,已完成,微信支付
SO20260601000594,2026-06-01 16:56:59,U012843,P00093,微信小程序,广东省,广州市,1,2541.55,0.00,2541.55,已完成,
SO20260601000595,2026-06-01 18:03:23,U015070,P00132,APP商城,上海市,上海市,1,1343.98,0.00,1343.98,已支付,微信支付
SO20260601000595,2026-06-01 18:03:23,U015070,P00027,APP商城,上海市,上海市,1,97.20,0.00,97.20,已支付,微信支付
SO20260601000596,2026-06-01 18:42:02,U024590,P00008,微信小程序,辽宁省,沈阳市,1,4282.63,370.36,3912.27,已完成,支付宝
SO20260601000597,2026-06-01 16:32:33,U012110,P00080,微信小程序,江苏省,南京市,1,8879.68,0.00,8879.68,已支付,微信支付
SO20260601000597,2026-06-01T16:32:33,U012110,P00122,微信小程序,江苏省,南京市,1,4356.48,0.00,4356.48,已支付,微信支付
SO20260601000597,2026-06-01 16:32:33,U012110,P00176,微信小程序,江苏省,南京市,1,582.41,51.05,531.36,已支付,微信支付
SO20260601000598,2026-06-01 12:20:10,U019663,P00060,APP商城,广东省,东莞市,2,1383.00,389.20,2376.80,已完成,货到付款
SO20260601000598,2026-06-01 12:20:10,U019663,P00063,APP商城,广东省,东莞市,1,63.09,0.00,63.09,已完成,货到付款
SO20260601000598,2026-06-01 12:20:10,U019663,P00049,APP商城,广东省,东莞市,1,8308.00,1409.84,6898.16,已完成,货到付款
SO20260601000599,2026-06-01 01:20:52,U057362,P00044,APP商城,北京市,北京市,1,443.81,0.00,443.81,已完成,
SO20260601000599,2026-06-01 01:20:52,U057362,P00071,APP商城,北京市,北京市,2,8888.35,1926.27,15850.43,已完成,微信支付
SO20260601000599,2026-06-01 01:20:52,U057362,P00024,APP商城,北京市,北京市,3,230.69,140.13,551.94,已完成,微信支付
SO20260601000600,2026-06-01 10:44:08,U027316,P00070,APP商城,福建省,福州市,1,128.56,0.00,128.56,已完成,支付宝
SO20260601000600,2026-06-01 10:44:08,U027316,P00167,APP商城,福建省,福州市,1,1270.11,0.00,1270.11,已完成,支付宝
SO20260601000601,2026-06-01 23:22:43,U023514,P00044,天猫旗舰店,辽宁省,大连市,2,1281.86,0.00,2563.72,已完成,支付宝
SO20260601000601,2026-06-01 23:22:43,U023514,P00177,天猫旗舰店,辽宁省,大连市,1,444.15,0.00,444.15,已完成,支付宝
SO20260601000602,2026-06-01 17:18:15,U049318,P00182,京东自营,浙江省,宁波市,2,2194.80,769.18,3620.42,已完成,支付宝
SO20260601000603,2026-06-01 19:28:16,U007764,P00036,APP商城,浙江省,温州市,1,388.87,57.87,331.00,已完成,支付宝
SO20260601000604,2026-06-01 10:13:47,U054686,P00031,PC商城,浙江省,嘉兴市,3,757.95,0.00,2273.85,待付款,微信支付
SO20260601000604,2026/06/01 10:13,U054686,P00170,PC商城,浙江省,嘉兴市,1,1535.64,268.60,1267.04,待付款,微信支付
SO20260601000604,2026-06-01 10:13:47,U054686,P00013,PC商城,浙江省,嘉兴市,3,252.60,0.00,757.80,待付款,微信支付
SO20260601000605,2026-06-01 17:16:54,U006664,P00049,APP商城,广东省,佛山市,2,73.61,0.00,147.22,已退款,支付宝
SO20260601000606,2026-06-01 09:34:35,U024781,P00163,微信小程序,安徽省,芜湖市,1,3549.56,753.13,2796.43,已完成,银行卡
SO20260601000606,2026-06-01 09:34:35,U024781,P00051,微信小程序,安徽省,芜湖市,1,1571.26,0.00,1571.26,已完成,银行卡
SO20260601000607,2026-06-01 21:31:28,U012617,P00016,APP商城,河北省,保定市,2,523.58,0.00,1047.16,已完成,微信支付
SO20260601000607,invalid_time,U012617,P00023,APP商城,河北省,保定市,1,5311.40,0.00,5311.40,已完成,微信支付
SO20260601000608,2026-06-01 11:42:30,U056265,P00094,天猫旗舰店,江西省,赣州市,1,7585.13,0.00,7585.13,已取消,支付宝
SO20260601000608,2026-06-01 11:42:30,U056265,P00108,天猫旗舰店,江西省,赣州市,1,4836.88,0.00,4836.88,已取消,支付宝
SO20260601000609,2026-06-01 16:04:05,U018832,P00033,微信小程序,广东省,佛山市,3,1192.05,0.00,3576.15,已支付,支付宝
SO20260601000609,2026-06-01 16:04:05,U018832,P00137,微信小程序,广东省,佛山市,2,4194.16,0.00,8388.32,已支付,支付宝
SO20260601000610,2026-06-01 18:34:29,U052008,P00079,京东自营,河南省,郑州市,1,1790.81,0.00,1790.81,已完成,微信支付
SO20260601000610,2026/06/01 18:34,U052008,P00136,京东自营,河南省,郑州市,3,311.08,47.27,885.97,已完成,微信支付
SO20260601000611,2026-06-01 21:01:16,U053795,P00145,天猫旗舰店,浙江省,金华市,1,264.43,0.00,264.43,已支付,支付宝
SO20260601000611,2026-06-01 21:01:16,U053795,P00021,天猫旗舰店,浙江省,金华市,2,62.50,28.32,96.68,已支付,支付宝
SO20260601000611,2026-06-01 21:01:16,U053795,P00097,天猫旗舰店,浙江省,金华市,1,50.80,0.00,50.80,已支付,支付宝
SO20260601000612,2026-06-01 18:51:49,U055722,P00158,PC商城,江苏省,南通市,2,5432.13,0.00,10864.26,已完成,花呗
SO20260601000612,2026-06-01 18:51:49,U055722,P00047,PC商城,江苏省,南通市,1,3682.62,0.00,3682.62,已完成,花呗
SO20260601000613,2026-06-01 09:10:21,U050130,P00026,京东自营,广东省,广州市,3,5660.82,0.00,16982.46,已完成,支付宝
SO20260601000613,2026-06-01 09:10:21,U050130,P00053,京东自营,广东省,广州市,1,679.52,0.00,679.52,已完成,支付宝
SO20260601000613,2026/06/01 09:10,U050130,P00136,京东自营,广东省,广州市,1,163.05,0.00,163.05,已完成,支付宝
SO20260601000614,2026-06-01 15:19:18,U056291,P00078,APP商城,广东省,深圳市,3,1000.97,0.00,3002.91,已完成,支付宝
SO20260601000614,2026-06-01 15:19:18,U056291,P00003,APP商城,广东省,深圳市,1,62.35,11.77,50.58,已完成,支付宝
SO20260601000615,2026-06-01 15:24:18,U002447,P00121,PC商城,广东省,珠海市,1,733.87,127.73,606.14,已支付,花呗
SO20260601000615,2026-06-01 15:24:18,U002447,P00004,PC商城,广东省,珠海市,2,519.71,0.00,1575.46,已支付,花呗
SO20260601000616,2026/06/01 20:18,U057522,P00200,天猫旗舰店,黑龙江省,哈尔滨市,1,34.92,0.00,34.92,已支付,微信支付
SO20260601000617,2026-06-01 21:17:14,U055522,P00151,微信小程序,云南省,昆明市,1,1815.59,0.00,1815.59,已完成,微信支付
SO20260601000617,2026-06-01 21:17:14,U055522,P00043,微信小程序,云南省,昆明市,1,1259.66,0.00,1259.66,已完成,微信支付
SO20260601000617,2026-06-31 10:00:00,U055522,P00164,微信小程序,云南省,昆明市,2,3586.42,0.00,7172.84,已完成,微信支付
SO20260601000618,2026-06-01 16:35:47,U040212,P00156,微信小程序,江苏省,南通市,2,484.45,0.00,968.90,已完成,支付宝
SO20260601000619,2026-06-01 20:06:07,U027228,P00077,微信小程序,,佛山市,1,2374.58,257.06,2117.52,已完成,微信支付
SO20260601000619,2026-06-01 20:06:07,U027228,P00048,微信小程序,广东省,佛山市,1,623.56,0.00,623.56,已完成,微信支付
SO20260601000620,2026-06-01 19:48:29,U024982,P00057,PC商城,浙江省,宁波市,1,1978.03,428.17,1549.86,已完成,微信支付
SO20260601000620,2026-06-01 19:48:29,U024982,P00141,PC商城,浙江省,宁波市,1,119.58,10.86,108.72,已完成,微信支付
SO20260601000621,2026-06-01 19:30:26,U046532,P00002,天猫旗舰店,山东省,济南市,1,8724.62,935.00,7789.62,已完成,支付宝
SO20260601000621,2026-06-01 19:30:26,U046532,P00046,天猫旗舰店,山东省,济南市,1,206.16,37.24,168.92,已完成,支付宝
SO20260601000622,2026/06/01 20:20,U003480,P00194,微信小程序,江苏省,南京市,1,1220.87,157.91,1062.96,待付款,微信支付
SO20260601000622,2026-06-01 20:20:55,U003480,P00187,微信小程序,江苏省,南京市,1,212.43,0.00,212.43,待付款,微信支付
SO20260601000622,0000-00-00 00:00:00,U003480,P00019,微信小程序,江苏省,南京市,1,5567.21,497.81,5069.40,待付款,微信支付
SO20260601000623,2026-06-01 16:21:47,U026088,P00082,天猫旗舰店,福建省,厦门市,1,8122.98,932.36,7190.62,已完成,花呗
SO20260601000623,2026/06/01 16:21,U026088,P00168,天猫旗舰店,福建省,厦门市,1,4762.25,0.00,4762.25,已完成,花呗
SO20260601000624,2026-06-01 18:22:10,U046623,P00064,PC商城,山东省,青岛市,1,2836.52,242.80,2593.72,已支付,银行卡
SO20260601000625,2026-06-01 21:16:20,U049273,P00010,APP商城,山东省,烟台市,1,1030.74,93.85,936.89,待付款,微信支付
SO20260601000626,2026/13/45 25:61:00,U032411,P00029,PC商城,浙江省,金华市,1,8344.29,0.00,8344.29,已支付,
SO20260601000627,2026-06-01 18:02:55,U010198,P00047,天猫旗舰店,浙江省,金华市,2,815.38,384.51,1246.25,已支付,微信支付
SO20260601000627,2026-06-01 18:02:55,U010198,P00061,天猫旗舰店,浙江省,金华市,2,672.35,262.87,1081.83,已支付,微信支付
SO20260601000628,2026-06-01 21:23:16,U052070,P00196,天猫旗舰店,江西省,南昌市,1,82.42,9.70,72.72,已支付,微信支付
SO20260601000629,2026-06-01 09:31:43,U008848,P00050,APP商城,云南省,昆明市,2,792.01,0.00,1584.02,已完成,微信支付
SO20260601000630,2026-06-01 08:13:05,U037386,P00067,PC商城,广东省,珠海市,1,824.78,0.00,824.78,已取消,银行卡
SO20260601000630,2026-06-01 08:13:05,U037386,P00063,PC商城,广东省,珠海市,1,463.55,0.00,463.55,已取消,银行卡
SO20260601000630,2026-06-01 08:13:05,U037386,P00046,PC商城,广东省,珠海市,1,850.42,0.00,850.42,已取消,银行卡
SO20260601000631,2026-06-01 18:36:00,U013436,P00019,PC商城,广东省,广州市,2,194.82,0.00,389.64,已支付,微信支付
SO20260601000631,2026/13/45 25:61:00,U013436,P00105,PC商城,广东省,广州市,1,7785.85,1209.00,6576.85,已支付,微信支付
SO20260601000631,2026-06-01 18:36:00,U013436,P00015,PC商城,广东省,广州市,1,718.70,0.00,718.70,已支付,微信支付
SO20260601000632,2026-06-01 11:21:20,U058277,P00005,微信小程序,浙江省,宁波市,1,8003.72,0.00,8003.72,已完成,支付宝
SO20260601000632,2026-06-01 11:21:20,U058277,P00148,微信小程序,浙江省,宁波市,3,3111.08,0.00,9333.24,已完成,支付宝
SO20260601000632,2026-06-01 11:21:20,U058277,P00071,微信小程序,浙江省,宁波市,1,2357.71,0.00,2357.71,已完成,
SO20260601000633,2026-06-01 23:23:46,U022981,P00143,PC商城,重庆市,重庆市,2,5552.18,0.00,11104.36,已完成,支付宝
SO20260601000633,2026-06-01 23:23:46,U022981,P00062,PC商城,重庆市,重庆市,1,108.20,0.00,108.20,已完成,支付宝
SO20260601000634,2026-06-01 22:21:44,U015206,P00143,APP商城,山西省,太原市,1,875.13,0.00,875.13,已完成,银行卡
SO20260601000634,2026-06-01 22:21:44,U015206,P00008,APP商城,山西省,太原市,1,44.89,7.13,37.76,已完成,银行卡
SO20260601000634,2026/06/01 22:21,U015206,P00177,APP商城,山西省,太原市,1,1422.39,234.04,1188.35,已完成,银行卡
SO20260601000635,2026-06-01 18:49:49,U044349,P00065,微信小程序,广东省,珠海市,1,2283.16,0.00,2283.16,已完成,微信支付
SO20260601000635,2026-06-01 18:49:49,U044349,P00199,微信小程序,广东省,珠海市,1,7202.49,0.00,7202.49,已完成,微信支付
SO20260601000635,2026-06-01 18:49:49,U044349,P00055,微信小程序,广东省,珠海市,-1,645.21,0.00,1290.42,已完成,微信支付
SO20260601000636,2026-06-01 20:09:49,U050384,P00150,天猫旗舰店,山东省,青岛市,1,916.74,0.00,916.74,已完成,支付宝
SO20260601000636,2026/06/01 20:09,U050384,P00116,天猫旗舰店,山东省,青岛市,1,1533.65,0.00,1533.65,已完成,支付宝
SO20260601000637,2026-06-01 19:24:04,U041265,P00169,京东自营,江苏省,无锡市,1,5567.92,818.61,4749.31,已支付,支付宝
SO20260601000638,2026-06-01 12:07:36,U054240,P00069,天猫旗舰店,山西省,,2,164.89,42.08,287.70,已完成,支付宝
SO20260601000638,2026-06-01 12:07:36,U054240,P00161,天猫旗舰店,山西省,太原市,1,8018.99,1955.15,6063.84,已完成,支付宝
SO20260601000638,2026-06-01 12:07:36,U054240,P00158,天猫旗舰店,山西省,太原市,1,355.79,24.03,331.76,已完成,支付宝
SO20260601000639,2026-06-01 17:47:27,U011611,P00094,PC商城,浙江省,金华市,1,588.08,0.00,588.08,已完成,支付宝
SO20260601000639,2026-06-01 17:47:27,U011611,P00111,PC商城,浙江省,金华市,1,397.69,44.65,353.04,已完成,支付宝
SO20260601000640,2026-06-01 17:05:46,U018378,P00008,PC商城,黑龙江省,哈尔滨市,1,5248.07,0.00,5248.07,已完成,支付宝
SO20260601000641,2026-06-01 09:33:13,U035138,P00074,APP商城,福建省,厦门市,1,996.21,75.54,920.67,已完成,支付宝
SO20260601000641,2026-06-01 09:33:13,U035138,P00161,APP商城,福建省,厦门市,1,363.67,81.66,282.01,已完成,支付宝
SO20260601000642,2026-06-01 11:54:57,U021350,P00010,天猫旗舰店,重庆市,重庆市,1,220.85,0.00,220.85,已取消,银行卡
SO20260601000643,2026-06-01 03:52:21,U030134,P00106,APP商城,山东省,青岛市,1,1230.30,91.34,1138.96,已取消,支付宝
SO20260601000643,2026-06-01 03:52:21,U030134,P00026,APP商城,山东省,青岛市,1,181.22,0.00,181.22,已取消,支付宝
SO20260601000644,2026-06-01 12:17:12,U022132,P00183,天猫旗舰店,浙江省,宁波市,1,5574.64,0.00,5574.64,已支付,支付宝
SO20260601000644,2026-06-01 12:17:12,U022132,P00097,天猫旗舰店,浙江省,宁波市,1,6005.07,1057.37,4947.70,已支付,支付宝
SO20260601000645,2026-06-01 22:42:26,U002469,P00120,微信小程序,河南省,郑州市,1,1413.59,0.00,1413.59,已完成,支付宝
SO20260601000645,2026-06-01 22:42:26,U002469,P00174,微信小程序,河南省,郑州市,1,622.51,83.53,538.98,已完成,支付宝
SO20260601000646,2026-06-01 11:34:39,U001721,P00157,PC商城,,常州市,1,1680.53,0.00,1680.53,已退款,微信支付
SO20260601000646,2026-06-01 11:34:39,U001721,P00161,PC商城,江苏省,常州市,1,747.23,0.00,747.23,已退款,微信支付
SO20260601000646,2026-06-01 11:34:39,U001721,P00178,PC商城,江苏省,常州市,2,483.76,214.83,752.69,已退款,微信支付
SO20260601000647,2026-06-01 12:13:10,U015334,P00065,微信小程序,辽宁省,大连市,2,1245.42,0.00,2490.84,已支付,微信支付
SO20260601000647,2026-06-01 12:13:10,U015334,P00002,微信小程序,辽宁省,大连市,2,2053.19,0.00,4106.38,已支付,微信支付
SO20260601000648,2026-06-01 11:45:10,U031993,P00059,京东自营,湖南省,株洲市,1,973.41,101.57,871.84,已完成,微信支付
SO20260601000649,2026-06-01 11:31:56,U029139,P00159,APP商城,上海市,上海市,1,7306.94,1574.67,5732.27,已完成,微信支付
SO20260601000649,2026-06-01 11:31:56,U029139,P00012,APP商城,上海市,上海市,1,999.27,216.59,782.68,已完成,微信支付
SO20260601000650,2026-06-01 17:39:55,U009128,P00185,APP商城,广东省,珠海市,1,447.40,0.00,447.40,已支付,微信支付
SO20260601000651,2026-06-01 22:16:38,U047833,P00132,微信小程序,河北省,唐山市,1,5089.46,727.26,4362.20,待付款,支付宝
SO20260601000651,2026-06-01 22:16:38,U047833,P00040,微信小程序,河北省,唐山市,1,89.34,8.86,108.54,待付款,支付宝
SO20260601000651,2026-06-01T22:16:38,U047833,P00082,微信小程序,河北省,唐山市,1,8111.13,0.00,8111.13,待付款,支付宝
SO20260601000652,2026-06-01 21:17:34,U008528,P00038,PC商城,河南省,洛阳市,3,796.03,0.00,2388.09,已取消,微信支付
SO20260601000652,2026-06-01 21:17:34,U008528,P00014,PC商城,河南省,洛阳市,1,1227.18,0.00,1227.18,已取消,微信支付
SO20260601000653,2026-06-01 19:02:51,U012691,P00125,APP商城,江苏省,南京市,1,290.91,31.11,259.80,已支付,支付宝
SO20260601000653,2026/06/01 19:02,U012691,P00056,APP商城,江苏省,南京市,99999,7641.13,0.00,7641.13,已支付,支付宝
SO20260601000654,2026-06-01 20:21:17,U017892,P00075,APP商城,河北省,唐山市,1,112.98,11.90,101.08,待付款,微信支付
SO20260601000654,2026-06-01 20:21:17,U017892,P00004,APP商城,河北省,唐山市,1,1473.98,349.50,1124.48,待付款,微信支付
SO20260601000654,2026-06-01 20:21:17,U017892,P00029,APP商城,河北省,唐山市,1,3824.78,0.00,3824.78,待付款,微信支付
SO20260601000655,2026-06-01 17:49:05,U043216,P00046,京东自营,安徽省,合肥市,1,1038.65,0.00,1038.65,已完成,微信支付
SO20260601000656,2026-06-01 17:09:26,U002544,P00037,APP商城,河南省,新乡市,1,1479.61,0.00,1479.61,已完成,银行卡
SO20260601000657,2026/06/01 20:30,U032052,P00160,微信小程序,四川省,成都市,1,69.76,0.00,69.76,已支付,支付宝
SO20260601000658,2026-06-01 17:13:12,U011612,P00166,微信小程序,广东省,广州市,1,5802.04,0.00,5802.04,已支付,微信支付
SO20260601000659,2026-06-01 16:38:25,U054763,P00155,APP商城,江西省,赣州市,1,255.75,47.32,208.43,已完成,微信支付
SO20260601000659,2026-06-01 16:38:25,U054763,P00127,APP商城,江西省,赣州市,1,3470.93,626.45,2844.48,已完成,微信支付
SO20260601000659,2026-06-01 16:38:25,U054763,P00072,APP商城,江西省,赣州市,1,1820.24,0.00,1820.24,已完成,微信支付
SO20260601000660,2026-06-01 16:36:29,U015641,P00164,天猫旗舰店,上海市,上海市,3,650.14,312.98,1637.44,已完成,银行卡
SO20260601000660,2026/06/01 16:36,U015641,P00144,天猫旗舰店,上海市,上海市,1,899.52,0.00,899.52,已完成,银行卡
SO20260601000661,2026-06-01 10:53:05,U027034,P00032,PC商城,河北省,唐山市,2,2597.68,0.00,5195.36,待付款,支付宝
SO20260601000661,2026-06-01 10:53:05,U027034,P00108,PC商城,河北省,唐山市,4,1087.81,0.00,4351.24,待付款,支付宝
SO20260601000662,2026-06-01 10:15:04,U011856,P00128,天猫旗舰店,江苏省,常州市,1,1292.57,0.00,1292.57,已完成,支付宝
SO20260601000663,2026-06-01 20:47:44,U003065,P00034,京东自营,陕西省,西安市,5,2075.34,1301.30,9075.40,已完成,支付宝
SO20260601000663,2026/06/01 20:47,U003065,P00038,京东自营,陕西省,西安市,1,164.37,0.00,164.37,已完成,支付宝
SO20260601000664,2026/06/01 17:23,U036500,P00099,APP商城,江苏省,常州市,1,265.16,0.00,265.16,待付款,微信支付
SO20260601000664,2026-06-01 17:23:40,U036500,P00099,APP商城,江苏省,常州市,1,117.04,0.00,117.04,待付款,微信支付
SO20260601000665,2026-06-01 15:52:37,U013694,P00003,京东自营,上海市,上海市,1,3713.52,568.79,3144.73,已支付,支付宝
SO20260601000665,2026/06/01 15:52,U013694,P00084,京东自营,上海市,上海市,2,388.46,41.83,735.09,已支付,支付宝
SO20260601000666,2026-06-01 18:43:17,U047811,P00068,京东自营,广东省,东莞市,2,967.94,136.21,1799.67,已完成,微信支付
SO20260601000667,2026-06-01 17:21:45,U052174,P00096,APP商城,河南省,郑州市,2,1238.18,0.00,2476.36,已完成,银行卡
SO20260601000667,2026-06-01 17:21:45,U052174,P00128,APP商城,河南省,郑州市,4,443.15,289.08,1483.52,已完成,银行卡
SO20260601000667,2026-06-01 17:21:45,U052174,P00195,APP商城,河南省,郑州市,2,1055.70,0.00,2111.40,已完成,银行卡
SO20260601000668,2026-06-01 17:32:44,U052039,P00159,APP商城,北京市,北京市,1,567.29,67.23,500.06,待付款,微信支付
SO20260601000669,2026-06-01 23:43:29,U013253,P00075,APP商城,山东省,青岛市,1,351.30,78.30,273.00,已完成,微信支付
SO20260601000670,2026-06-01 17:44:40,U003745,P00167,微信小程序,河北省,石家庄市,3,8137.24,4043.87,20367.85,已完成,微信支付
SO20260601000671,2026-06-01 10:38:39,U025772,P00123,APP商城,江苏省,无锡市,2,4353.41,945.06,7761.76,已取消,花呗
SO20260601000672,2026-06-01 17:39:59,U039001,P00169,PC商城,上海市,上海市,1,5301.48,979.59,4321.89,已支付,支付宝
SO20260601000672,2026-06-01 17:39:59,U039001,P00126,PC商城,上海市,上海市,2,8156.25,3278.14,13034.36,已支付,支付宝
SO20260601000673,2026-06-01 22:58:05,U040594,P00012,APP商城,湖北省,宜昌市,1,4816.30,0.00,4816.30,已完成,微信支付
SO20260601000674,2026-06-01 08:53:55,U026101,P00004,微信小程序,河南省,洛阳市,1,200.83,22.29,178.54,已完成,支付宝
SO20260601000674,2026-06-01 08:53:55,U026101,P00135,微信小程序,河南省,洛阳市,1,288.49,0.00,288.49,已完成,支付宝
SO20260601000674,2026-06-01 08:53:55,U026101,P00065,微信小程序,河南省,洛阳市,2,2058.64,0.00,4117.28,已完成,支付宝
SO20260601000675,2026-06-01 17:22:50,U014975,P00076,微信小程序,上海市,上海市,1,2564.80,237.08,2327.72,已支付,银行卡
SO20260601000675,2026-06-01 17:22:50,U014975,P00051,微信小程序,上海市,上海市,1,5199.06,1042.48,4156.58,已支付,银行卡
SO20260601000676,2026-06-01 12:01:36,U023599,P00103,APP商城,重庆市,重庆市,1,218.55,0.00,218.55,已支付,微信支付
SO20260601000676,2026-06-01 12:01:36,U023599,P00184,APP商城,重庆市,重庆市,1,1136.62,0.00,1136.62,已支付,微信支付
SO20260601000676,2026-06-01 12:01:36,U023599,P00156,APP商城,重庆市,重庆市,1,308.38,0.00,308.38,已支付,微信支付
SO20260601000677,2026-06-01 11:51:50,U038975,P00026,APP商城,山东省,青岛市,1,53.27,4.64,48.63,已完成,微信支付
SO20260601000677,2026/06/01 11:51,U038975,P00044,APP商城,山东省,青岛市,1,785.94,169.32,616.62,已完成,微信支付
SO20260601000677,2026-06-01 11:51:50,U038975,P00145,APP商城,山东省,青岛市,3,76.99,53.23,177.74,已完成,微信支付
SO20260601000678,2026-06-01 11:03:52,U026454,P00137,京东自营,广东省,佛山市,1,2289.79,291.11,1998.68,已支付,支付宝
SO20260601000678,2026-06-01 11:03:52,U026454,P00176,京东自营,广东省,佛山市,2,339.31,0.00,678.62,已支付,支付宝
SO20260601000679,2026-06-01 10:22:23,U026189,P00041,微信小程序,云南省,昆明市,5,1704.14,591.85,7928.85,已支付,微信支付
SO20260601000679,2026-06-01 10:22:23,U026189,P00044,微信小程序,云南省,昆明市,1,379.04,0.00,379.04,已支付,微信支付
SO20260601000680,2026-06-01 21:39:45,U053480,P00043,PC商城,广东省,深圳市,2,394.58,0.00,789.16,待付款,支付宝
SO20260601000680,2026-06-01 21:39:45,U053480,P00021,PC商城,广东省,深圳市,1,1059.43,54.99,1004.44,待付款,支付宝
SO20260601000681,2026-06-01 11:26:26,U039119,P00078,PC商城,广东省,深圳市,5,182.47,0.00,912.35,已取消,微信支付
SO20260601000682,2026-06-01 11:24:55,U057792,P00020,天猫旗舰店,广东省,深圳市,1,152.26,0.00,152.26,已支付,微信支付
SO20260601000683,2026-06-01 14:45:56,U038259,P00139,微信小程序,湖南省,湘潭市,1,224.13,15.68,208.45,已退款,银行卡
SO20260601000684,2026-06-01 23:19:12,U035277,P00166,微信小程序,上海市,上海市,1,7955.57,0.00,7955.57,已完成,微信支付
SO20260601000685,2026-06-01 18:15:54,U029612,P00059,PC商城,四川省,成都市,1,1581.86,0.00,1581.86,已完成,微信支付
SO20260601000685,2026-06-01 18:15:54,U029612,P00061,PC商城,,成都市,99999,122.22,0.00,244.44,已完成,微信支付
SO20260601000685,2026-06-01 18:15:54,U029612,P00161,PC商城,四川省,成都市,1,83.08,12.81,70.27,已完成,微信支付
SO20260601000686,2026-06-01 16:48:31,U059394,P00141,天猫旗舰店,浙江省,温州市,1,7322.12,1226.50,6095.62,已完成,支付宝
SO20260601000687,2026-06-01T20:15:58,U058321,P00063,天猫旗舰店,河南省,郑州市,2,317.29,0.00,634.58,已支付,花呗
SO20260601000688,2026-06-01 11:42:58,U006982,P00099,京东自营,广东省,东莞市,1,303.84,65.59,238.25,已完成,微信支付
SO20260601000689,2026-06-01 01:35:15,U019030,P00183,APP商城,浙江省,金华市,2,72.56,0.00,145.12,已完成,支付宝
SO20260601000690,2026-06-01 18:34:56,U039084,P00104,APP商城,云南省,昆明市,3,5160.11,1500.87,13979.46,待付款,支付宝
SO20260601000690,2026-06-01 18:34:56,U039084,P00117,APP商城,云南省,昆明市,1,5718.87,315.48,5403.39,待付款,支付宝
